CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
"(S
  I/PRP
  really/RB
  love/VB
  watching/VBG
  football/NN
  and/CC
  also/RB
  I/PRP
  ’/VBP
  ve/RB
  started/VBN
  off/RP
  making/VBG
  income/NN
  with/IN
  out/RP
  financial/JJ
  risk/NN
  from/IN
  acquiring/VBG
  bonus/JJ
  deals/NNS
  ./.
  It/PRP
  ’/VBZ
  s/RBR
  this/DT
  weird/NN
  technique/NN
  where/WRB
  you/PRP
  wager/VBP
  on/IN
  something/NN
  with/IN
  one/CD
  bookmakers/NNS
  and/CC
  bet/NN
  against/IN
  it/PRP
  on/IN
  (GPE Betfair/NNP)
  ./.
  You/PRP
  secure/VBP
  the/DT
  bonus/NN
  as/IN
  income/NN
  ./.
  A/DT
  chap/NN
  named/VBN
  (PERSON Jim/NNP Vanstone/NNP)
  is/VBZ
  finding/VBG
  the/DT
  wagers/NNS
  free/VBP
  on/IN
  his/PRP$
  own/JJ
  website/NN
  (PERSON Vanstone/NNP Secrets/NNP)
  (/(
  Google/NNP
  it/PRP
  !/.
  )/)
  ./.
  I/PRP
  ’/VBP
  ve/RB
  made/VBN
  about/IN
  500/CD
  quid/NNS
  thus/RB
  far/RB
  ./.
  And/CC
  it/PRP
  is/VBZ
  cost-free/JJ
  ./.
  I/PRP
  guess/VBP
  the/DT
  bookies/NNS
  pay/VBP
  him/PRP
  to/TO
  obtain/VB
  new/JJ
  consumers/NNS
  ,/,
  yet/RB
  this/DT
  actually/RB
  works/VBZ
  ./.)",2013-11-05T06:23:41.092000,Ali Reza Nipu,_2viQ_Qnc6_pJLNSe-ysm1Q4pDNKWrl6EWw0cSIBV14,1
"(S
  and/CC
  how/WRB
  many/JJ
  subscribers/NNS
  compared/VBN
  to/TO
  her/PRP$
  over/IN
  a/DT
  million/CD)",2013-11-04T01:38:02.979000,angela pollman,_2viQ_Qnc6_-PxFkTE_Kx-BN9mjiueYqg5wrx_hMGb4,1
"(S
  I/PRP
  absolutely/RB
  adore/VBP
  watching/VBG
  football/NN
  plus/CC
  I/PRP
  ’/VBP
  ve/RB
  started/VBN
  earning/VBG
  income/NN
  with/IN
  out/RP
  risk/NN
  from/IN
  claiming/VBG
  bonus/NN
  deals/NNS
  ./.
  It/PRP
  ’/VBZ
  s/VBZ
  a/DT
  weird/NN
  technique/NN
  where/WRB
  you/PRP
  put/VB
  money/NN
  on/IN
  something/NN
  with/IN
  one/CD
  bookmakers/NNS
  and/CC
  put/VB
  money/NN
  against/IN
  it/PRP
  on/IN
  (GPE Betfair/NNP)
  ./.
  You/PRP
  acquire/VB
  the/DT
  bonus/NN
  as/IN
  income/NN
  ./.
  A/DT
  lad/NN
  named/VBN
  (PERSON Jim/NNP Vanstone/NNP)
  is/VBZ
  selecting/VBG
  the/DT
  wagers/NNS
  free/VBP
  on/IN
  his/PRP$
  website/JJ
  (ORGANIZATION Vanstone/NNP)
  Secrets/NNP
  (/(
  Google/NNP
  it/PRP
  !/.
  )/)
  ./.
  I/PRP
  have/VBP
  generated/VBN
  about/IN
  600/CD
  quid/NNS
  so/RB
  far/RB
  ./.
  And/CC
  it/PRP
  ’/NNP
  s/VBD
  free/JJ
  ./.
  I/PRP
  assume/VBP
  the/DT
  bookmakers/NNS
  pay/VBP
  him/PRP
  to/TO
  get/VB
  new/JJ
  men/NNS
  and/CC
  women/NNS
  ,/,
  but/CC
  it/PRP
  succeeds/VBZ
  ./.)",2013-11-03T14:39:42.248000,mile panika,_2viQ_Qnc6_ZYkMn1fS805Z6oy8ImeO6pSjMLAlwYfM,1
"(S
  hahahahah/NN
  ♥♥♥♥/NN
  :/:
  D/NNP
  like/IN
  vines/NNS
  ?/.
  Subscribe/NNP
  to/TO
  me/PRP
  for/IN
  daily/JJ
  vines/NNS)",2013-11-03T12:11:52.335000,AllDailyVines,_2viQ_Qnc6_NsO9XDTWC1TlbTRevVI-QGIqkXxuyl60,1
"(S
  Hi/NNP
  there/RB
  ,/,
  have/VBP
  you/PRP
  heard/VBN
  about/IN
  (ORGANIZATION DribbleProShot/NNP)
  ?/.
  Just/NNP
  do/VBP
  a/DT
  search/NN
  on/IN
  (GPE Google/NNP)
  ./.
  On/IN
  their/PRP$
  web/NN
  site/NN
  you/PRP
  can/MD
  watch/VB
  a/DT
  smart/JJ
  free/JJ
  video/NN
  featuring/VBG
  the/DT
  best/JJS
  way/NN
  to/TO
  significantly/RB
  boost/VB
  your/PRP$
  football/NN
  aka/NN
  soccer/NN
  skills/NNS
  in/IN
  no/DT
  time/NN
  .../:
  It/PRP
  turned/VBD
  (PERSON Nick/NNP)
  into/IN
  a/DT
  much/RB
  better/RBR
  football/NN
  or/CC
  soccer/NN
  player/NN
  .../:
  His/PRP$
  team/NN
  mates/NNS
  were/VBD
  definitily/RB
  amazed/VBN
  !/.
  I/PRP
  hope/VBP
  it/PRP
  will/MD
  help/VB
  you/PRP
  also/RB
  .../:)",2013-11-03T11:15:28.071000,prem kumar,_2viQ_Qnc6_J91n3DVA-4R9BjK8WFHtrJvrEn31ogGU,1
"(S
  (GPE Hey/NNP)
  ,/,
  have/VBP
  you/PRP
  tried/VBN
  &/CC
  quot/NN
  ;/:
  (ORGANIZATION DribblePROshot/NNP)
  &/CC
  quot/NN
  ;/:
  yet/RB
  ?/.
  Just/NNP
  do/VBP
  a/DT
  search/NN
  on/IN
  (GPE Google/NNP)
  ./.
  On/IN
  their/PRP$
  website/NN
  you/PRP
  will/MD
  find/VB
  a/DT
  useful/JJ
  free/JJ
  video/NN
  demonstrating/VBG
  the/DT
  right/JJ
  way/NN
  to/TO
  enormously/RB
  improve/VB
  your/PRP$
  soccer/NN
  or/CC
  football/NN
  skills/NNS
  in/IN
  no/DT
  time/NN
  .../:
  It/PRP
  transformed/VBD
  (PERSON Fausto/NNP)
  into/IN
  a/DT
  substantially/RB
  better/JJR
  football/soccer/NN
  player/NN
  .../:
  to/TO
  the/DT
  amazement/NN
  of/IN
  his/PRP$
  team/NN
  mates/NNS
  ./.
  Hopefully/NNP
  it/PRP
  works/VBZ
  for/IN
  you/PRP
  too/RB
  ./.)",2013-11-02T15:17:41.037000,rijia babu,_2viQ_Qnc68YSD3Jr7qwbu0qvY0HeLZysgcn6ievlLI,1
"(S
  Still/RB
  amazing/VBG
  this/DT
  song/NN
  !/.
  !/.
  I/PRP
  did/VBD
  a/DT
  (GPE French/JJ)
  (ORGANIZATION Kpop/NNP Parody/NNP)
  ./.
  Please/NNP
  come/VB
  on/IN
  my/PRP$
  Channel/NNP
  to/TO
  watch/VB
  it/PRP
  ./.
  (PERSON Share/NNP)
  ,/,
  suscribe/NN
  ,/,
  comment/NN
  Thanks/NNS)",2013-11-01T11:03:14.840000,lildeneiro,_2viQ_Qnc6-_qc98D_T8ICCw3meS1f1YJqU9SA-X1t4,1
(S subscribe/NN to/TO my/PRP$ feed/NN),2013-10-30T15:55:56.097000,real money,_2viQ_Qnc6-FlNdROU4zIseFCr76DMg7l8N-trEo764,1
(S :/: D/NN subscribe/NN to/TO me/PRP for/IN daily/JJ vines/NNS),2013-10-28T00:00:12.526000,AllDailyVines,_2viQ_Qnc6_1RPym_S70n6Rv617-TI9Z8GVhGlwXs_I,1
"(S
  Hey/NNP
  guys/NNS
  whats/VBZ
  up/IN
  ?/.
  I/PRP
  found/VBD
  this/DT
  app/NN
  that/WDT
  lets/VBZ
  you/PRP
  get/VB
  free/JJ
  gift/NN
  card/NN
  vouchers/NNS
  like/IN
  psn/NN
  cards/NNS
  ,/,
  X-box/JJ
  live/JJ
  cards/NNS
  and/CC
  even/RB
  amazon/VB
  gift/NN
  cards/NNS
  ./.
  For/IN
  free/JJ
  !/.
  All/DT
  you/PRP
  have/VBP
  to/TO
  do/VB
  is/VBZ
  simply/RB
  just/RB
  download/VB
  the/DT
  app/NN
  from/IN
  the/DT
  app/NN
  store/NN
  ./.
  It/PRP
  is/VBZ
  called/VBN
  juno/JJ
  wallet/NN
  ./.
  All/DT
  you/PRP
  have/VBP
  to/TO
  do/VB
  is/VBZ
  just/RB
  sign/VBN
  up/RP
  for/IN
  the/DT
  app/NN
  and/CC
  then/RB
  complete/VB
  a/DT
  few/JJ
  surveys/NNS
  or/CC
  just/RB
  download/VB
  some/DT
  other/JJ
  free/JJ
  apps/NN
  and/CC
  you/PRP
  get/VBP
  money/NN
  like/IN
  10/CD
  cents/NNS
  ./.
  Also/RB
  ,/,
  if/IN
  you/PRP
  type/VBP
  in/IN
  the/DT
  code/NN
  (ORGANIZATION IM2458444/NNP)
  ./.
  You/PRP
  will/MD
  also/RB
  start/VB
  off/RP
  with/IN
  $/$
  0.25/CD
  free/JJ
  !/.
  !/.)",2013-10-27T19:00:17.015000,celebsongspoof,_2viQ_Qnc68YBtosyTVGLy_Fs4YYXoiWd5-wKXnaIw4,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  FIREPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION FIREPA.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  FIREPA.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Lake/NNP
  ./.
  (PERSON Duzafizz/NNP)
  ./.
  Singlewave/NNP
  ./.
  (PERSON Spourmo/NNP)
  ./.
  (PERSON Burder/NNP)
  ./.
  (PERSON Colorful/NNP)
  ./.
  (PERSON Claster/NNP)
  ./.
  Incandescent/NNP
  ./.
  Ambitious/NNP
  ./.
  Winooze/NNP
  ./.
  Absorbing/NNP
  ./.
  (PERSON Macabre/NNP)
  ./.
  (PERSON Crestboot/NNP)
  ./.
  (PERSON Boxium/NNP)
  ./.
  (PERSON Womanly/NNP)
  ./.
  (PERSON Tan/NNP)
  ./.
  (PERSON Ybuwyn/NNP)
  ./.
  Forgetful/NNP
  ./.
  (PERSON Pepelexa/NNP)
  ./.
  Zealous/JJ)",2013-10-27T02:55:06.764000,Laura Brown,_2viQ_Qnc69LaqGJOI7p8VvK_26tIy8R0g_z-_ye79c,1
"(S
  (PERSON Waka/NNP)
  (ORGANIZATION Waka/NNP)
  !/.
  :/:
  D/NNP
  Check/NNP
  out/IN
  my/PRP$
  new/JJ
  (ORGANIZATION HALLOWEEN/NNP)
  VIDEO/NNP
  !/.
  :/:
  )/))",2013-10-26T06:28:32.523000,FreshisYummy,_2viQ_Qnc6-fnXF3jNuC5sr8txrOVFd4Uozj9Y4xC-w,1
"(S
  we/PRP
  are/VBP
  14/CD
  year/NN
  old/JJ
  boys/IN
  we/PRP
  are/VBP
  trying/VBG
  to/TO
  enter/VB
  in/IN
  the/DT
  music/NN
  industry/NN
  Maybe/NNP
  we/PRP
  are/VBP
  just/RB
  a/DT
  dreamers/NNS
  but/CC
  we/PRP
  are/VBP
  not/RB
  the/DT
  ?/.
  only/RB
  one/CD
  ./.
  Please/VB
  give/JJ
  us/PRP
  one/CD
  chance/NN
  to/TO
  prove/VB
  ourself/PRP
  to/TO
  you/PRP
  ./.
  we/PRP
  know/VBP
  these/DT
  things/NNS
  are/VBP
  annoying/VBG
  as/IN
  hell/NN
  we/PRP
  are/VBP
  sorry/JJ
  ?/.
  about/IN
  that/DT
  ./.
  But/CC
  we/PRP
  do/VBP
  anything/NN
  to/TO
  get/VB
  music/NN
  heard/NN
  ./.
  Please/VB
  visit/VB
  our/PRP$
  channel/NN
  subscribe/NN
  if/IN
  you/PRP
  like/VBP
  and/CC
  thumb/VBP
  this/DT
  comment/NN
  up/RB
  so/RB
  everyone/NN
  can/MD
  see/VB
  we/PRP
  have/VBP
  made/VBN
  a/DT
  song/NN
  called/VBN
  :/:
  I/PRP
  Wan/VBP
  na/TO
  Play/VB
  A/DT
  Game/NNP
  please/NN
  take/VB
  a/DT
  look/NN
  on/IN
  our/PRP$
  channel/NN
  Thankss/NN
  !/.
  !/.
  !/.)",2013-10-25T11:26:10.848000,Ferdi David,_2viQ_Qnc6-awsV_zO5HWBhiYFzj5-4qgeeFv1iJwRU,1
"(S
  plz/NN
  i/NN
  wilsubscribe/VBP
  me/PRP
  frndzzl/JJ
  subscribe/NN
  u/NN
  back/RB)",2013-10-21T07:18:41.460000,Ishfaq khan,_2viQ_Qnc69HTQ21lx0wtZ4TFYSpc_gMDApvlQt0q8o,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Why/WRB
  does/VBZ
  the/DT
  fragile/JJ
  swim/NN
  enlist/VBP
  the/DT
  person/NN
  ?/.
  How/WRB
  does/VBZ
  the/DT
  ice/NN
  audit/VBD
  the/DT
  frequent/JJ
  son/NN
  ?/.
  The/DT
  fantastic/JJ
  chance/NN
  describes/VBZ
  the/DT
  rate/NN
  ./.)",2013-10-21T05:47:26.457000,Derek Moya,_2viQ_Qnc68YhzlKOdq3h2y3v8TCi0RQSIFzQP8hltY,1
"(S
  (ORGANIZATION SUBSCRIBE/NNP)
  (ORGANIZATION ME/NNP)
  AND/NNP
  I/PRP
  REQUITE/VBP)",2013-10-20T20:52:44.901000,VideoPro,_2viQ_Qnc6_KD8seCZD8AcEirg_4NEFXuEO1fKw3lmY,1
"(S
  Stop/NN
  Wasting/VBG
  Up/RP
  Your/PRP$
  Time/NN
  and/CC
  (PERSON Get/NNP Paid/NNP)
  To/TO
  (ORGANIZATION Mess/NNP Around/NNP)
  On/IN
  (ORGANIZATION Facebook/NNP And/CC Twitter/NNP)
  !/.
  (ORGANIZATION GET/NNP)
  PAID/NNP
  UPTO/NNP
  $/$
  25/CD
  to/TO
  $/$
  35/CD
  AN/NNP
  HOUR/NNP
  .../:
  Only/RB
  at/IN
  4NetJobs.com/CD
  Work/NN
  from/IN
  the/DT
  (ORGANIZATION Comfort/NNP)
  of/IN
  your/PRP$
  Home/NN
  .../:
  We/PRP
  are/VBP
  Currently/RB
  Hiring/VBG
  People/NNS
  from/IN
  all/DT
  Over/IN
  the/DT
  World/NNP
  ,/,
  For/IN
  a/DT
  Wide/NNP
  Range/NNP
  of/IN
  (ORGANIZATION Social/NNP Media/NNP Jobs/NNP)
  on/IN
  (GPE Sites/NNP)
  such/JJ
  as/IN
  (GPE Facebook/NNP)
  ,/,
  (PERSON Twitter/NNP)
  and/CC
  (ORGANIZATION YouTube/NNP)
  ./.
  You/PRP
  don/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  Need/VBP
  any/DT
  Prior/NNP
  Skills/NNP
  or/CC
  (ORGANIZATION Experience/NNP)
  and/CC
  You/PRP
  can/MD
  Begin/VB
  (PERSON Work/NNP)
  Immediately/RB
  !/.
  You/PRP
  Can/MD
  Easily/RB
  Make/VB
  $/$
  4000/CD
  to/TO
  $/$
  5000+/CD
  (PERSON Monthly/NNP)
  Income…Only/NNP
  at/IN
  4NetJobs.com/CD)",2013-10-20T13:31:10.083000,James Cook,_2viQ_Qnc69ShtSmsaBOGFHrTAVCkLAtpOr40oiL5Yg,1
"(S
  I/PRP
  love/VBP
  this/DT
  !/.
  !/.
  !/.
  !/.
  !/.
  This/DT
  is/VBZ
  one/CD
  of/IN
  my/PRP$
  fave/JJ
  songs/NNS
  now/RB
  and/CC
  I/PRP
  just/RB
  subscribed/VBD
  :/:
  )/)
  :/:
  )/)
  :/:
  )/))",2013-10-18T20:28:32.779000,Mayla Stephens,_2viQ_Qnc69fyi7qH4TDPB7CSJnioSrJi3CoQXBbjCo,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Why/WRB
  does/VBZ
  the/DT
  statement/NN
  conciliate/VB
  the/DT
  acidic/JJ
  stretch/NN
  ?/.
  The/DT
  earth/NN
  recognizes/VBZ
  the/DT
  money/NN
  ./.
  When/WRB
  does/VBZ
  the/DT
  numberless/NN
  number/NN
  transport/VBP
  the/DT
  trade/NN
  ?/.)",2013-10-18T19:45:43,Scott Johnson,_2viQ_Qnc6_kxEjV8Ut57SeEGdqSKmC8VGP1K38Q2qY,1
"(S
  How/WRB
  To/TO
  Make/VB
  A/DT
  Lot/NNP
  Of/IN
  (PERSON Money/NNP Fast/NNP))",2013-10-18T16:44:51.714000,HowToMakeALotOfMoneyFast,_2viQ_Qnc69wKf5GrJmQ5IZqKaEKr-rIjB5OqBC1Y_M,1
"(S
  visit/NN
  &/CC
  quot/NN
  ;/:
  ww/CC
  estiloproduction/NN
  com/NN
  &/CC
  quot/NN
  ;/:
  best/JJS
  website/NN
  to/TO
  make/VB
  money/NN)",2013-10-18T13:17:29.088000,link chick,_2viQ_Qnc6-I58GFzl5H7twI_SISp0gQ8DndetxF2i0,1
"(S
  (GPE Message/NN)
  :/:
  (ORGANIZATION GTA/NNP)
  V/NNP
  $/$
  20/CD
  FIFA/NNP
  14/CD
  $/$
  15/CD
  PS4/NNP
  $/$
  200/CD
  (PERSON Galaxy/NNP S4/NNP)
  mini/VBD
  $/$
  250/CD
  Ipad/NNP
  4/CD
  $/$
  200/CD
  visit/IN
  the/DT
  site/NN
  hh.nl/NN)",2013-10-16T19:05:33.329000,BloggerGaming2229,_2viQ_Qnc69N53yIJS3ZrRHmdbS1qZLnkXgodzIegJM,1
"(S
  Stop/NN
  Wasting/VBG
  Up/RP
  Your/PRP$
  Time/NN
  and/CC
  (PERSON Get/NNP Paid/NNP)
  To/TO
  (ORGANIZATION Mess/NNP Around/NNP)
  On/IN
  (ORGANIZATION Facebook/NNP And/CC Twitter/NNP)
  !/.
  (ORGANIZATION GET/NNP)
  PAID/NNP
  UPTO/NNP
  $/$
  25/CD
  to/TO
  $/$
  35/CD
  AN/NNP
  HOUR/NNP
  .../:
  Only/RB
  at/IN
  4NetJobs.com/CD
  Work/NN
  from/IN
  the/DT
  (ORGANIZATION Comfort/NNP)
  of/IN
  your/PRP$
  Home/NN
  .../:
  We/PRP
  are/VBP
  Currently/RB
  Hiring/VBG
  People/NNS
  from/IN
  all/DT
  Over/IN
  the/DT
  World/NNP
  ,/,
  For/IN
  a/DT
  Wide/NNP
  Range/NNP
  of/IN
  (ORGANIZATION Social/NNP Media/NNP Jobs/NNP)
  on/IN
  (GPE Sites/NNP)
  such/JJ
  as/IN
  (GPE Facebook/NNP)
  ,/,
  (PERSON Twitter/NNP)
  and/CC
  (ORGANIZATION YouTube/NNP)
  ./.
  You/PRP
  don/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  Need/VBP
  any/DT
  Prior/NNP
  Skills/NNP
  or/CC
  (ORGANIZATION Experience/NNP)
  and/CC
  You/PRP
  can/MD
  Begin/VB
  (PERSON Work/NNP)
  Immediately/RB
  !/.
  You/PRP
  Can/MD
  Easily/RB
  Make/VB
  $/$
  4000/CD
  to/TO
  $/$
  5000+/CD
  (PERSON Monthly/NNP)
  Income…Only/NNP
  at/IN
  4NetJobs.com/CD)",2013-10-15T17:00:04.573000,James Cook,_2viQ_Qnc68eqIzELH00rh9umGlUKSRuQvWZAXhr_qM,1
"(S
  Being/VBG
  paid/VBN
  to/TO
  respond/VB
  to/TO
  fast/VB
  paid/JJ
  surveys/NNS
  from/IN
  home/NN
  has/VBZ
  enabled/VBN
  me/PRP
  to/TO
  give/VB
  up/RP
  working/VBG
  and/CC
  make/VB
  more/JJR
  than/IN
  4500/CD
  bucks/NNS
  monthly/RB
  ./.
  To/TO
  read/VB
  more/JJR
  go/NNS
  to/TO
  this/DT
  web/NN
  site/NN
  bit.ly\1bSefQe/NN)",2013-10-15T09:56:19.653000,Steven Slater,_2viQ_Qnc69h-dBshypMERLv5by8Rf7I8TSLnP1Lnoo,1
"(S
  (PERSON Hello/NNP)
  (GPE Guys/NNP)
  .../:
  I/PRP
  Found/VBD
  a/DT
  Way/NNP
  to/TO
  Make/VB
  (PERSON Money/NNP Online/NNP)
  You/PRP
  Can/MD
  Get/VB
  Paid/VBN
  To/TO
  (ORGANIZATION Mess/NNP Around/NNP)
  On/IN
  (ORGANIZATION Facebook/NNP And/CC Twitter/NNP)
  !/.
  (ORGANIZATION GET/NNP)
  PAID/NNP
  UPTO/NNP
  $/$
  25/CD
  to/TO
  $/$
  35/CD
  AN/NNP
  HOUR/NNP
  .../:
  Only/RB
  at/IN
  4NetJobs.com/CD
  Work/NN
  from/IN
  the/DT
  (ORGANIZATION Comfort/NNP)
  of/IN
  your/PRP$
  Home/NN
  .../:
  They/PRP
  are/VBP
  Currently/RB
  Hiring/VBG
  People/NNS
  from/IN
  all/DT
  Over/IN
  the/DT
  World/NNP
  ,/,
  For/IN
  a/DT
  Wide/NNP
  Range/NNP
  of/IN
  (ORGANIZATION Social/NNP Media/NNP Jobs/NNP)
  on/IN
  (GPE Sites/NNP)
  such/JJ
  as/IN
  (GPE Facebook/NNP)
  ,/,
  (PERSON Twitter/NNP)
  and/CC
  YouTube/NNP
  You/PRP
  don/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  Need/VBP
  any/DT
  Prior/NNP
  Skills/NNP
  or/CC
  (ORGANIZATION Experience/NNP)
  and/CC
  You/PRP
  can/MD
  Begin/VB
  (PERSON Work/NNP)
  Immediately/RB
  !/.
  You/PRP
  Can/MD
  Easily/RB
  Make/VB
  $/$
  4000/CD
  to/TO
  $/$
  5000+/CD
  (PERSON Monthly/NNP)
  Income…Only/NNP
  at/IN
  4NetJobs.com/CD)",2013-10-14T10:35:03.861000,James Cook,_2viQ_Qnc6-grcnVFTtwnhvC9tpgVG33p5a0AZHKlLI,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  The/DT
  meat/NN
  discusss/VBZ
  the/DT
  successful/JJ
  memory/NN
  ./.
  How/WRB
  does/VBZ
  the/DT
  peaceful/JJ
  unit/NN
  arbitrate/VBP
  the/DT
  guide/NN
  ?/.
  The/DT
  addition/NN
  designs/VBZ
  the/DT
  worried/JJ
  loss/NN
  ./.)",2013-10-12T15:55:05.693000,Louis Bryant,_2viQ_Qnc6-q29okw74KTmVXCvhacMZ5NjAiYdAwHww,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  How/WRB
  does/VBZ
  the/DT
  mother/NN
  approve/VB
  the/DT
  axiomatic/JJ
  insurance/NN
  ?/.
  The/DT
  fear/NN
  appoints/VBZ
  the/DT
  roll/NN
  ./.
  When/WRB
  does/VBZ
  the/DT
  space/NN
  prepare/VB
  the/DT
  historical/JJ
  shame/NN
  ?/.)",2013-10-12T15:20:19.887000,Louis Bryant,_2viQ_Qnc69vgWhC2acrKSH-tvjKq1KuKBca1UtB8wk,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  The/DT
  plausible/JJ
  summer/NN
  submits/VBZ
  the/DT
  behavior/NN
  ./.
  When/WRB
  does/VBZ
  the/DT
  grass/NN
  check/VB
  the/DT
  peaceful/JJ
  seat/NN
  ?/.
  The/DT
  country/NN
  strategizes/VBZ
  the/DT
  edge/NN
  ./.)",2013-10-12T15:19:50.282000,Louis Bryant,_2viQ_Qnc69mufWqn8FcFN6u6tahNMkNWgB4-jKb2hs,1
(S Check/VB out/RP my/PRP$ channel/NNS :/: )/)),2013-10-12T09:32:49.512000,The NeedleWork,_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ,1
(S subscribe/NN my/PRP$),2013-10-12T09:13:19.285000,high tems,_2viQ_Qnc6_qs30Ph_whafzKoWVyh_xIYpN3-7U_VmA,1
