CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
"(S
  (ORGANIZATION LOVE/NNP)
  (ORGANIZATION TROP/NNP)
  FORT/NNP
  VOTRE/NNP
  clip﻿/NN)",2015-05-26T16:53:49.753000,Sylvie Clinkemaillie,z13gy34yyoexwhe2k23bwbb45pmoynthn04,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Lake/NNP
  ./.
  (PERSON Waratel/NNP)
  ./.
  (PERSON Misty/NNP)
  ./.
  Exciting/NNP
  ./.
  (PERSON Swoquix/NNP)
  ./.
  (PERSON Acaer/NNP)
  ./.
  (GPE Chillpal/NNP)
  ./.
  Tupacase/NNP
  ./.
  Arrowgance/NNP
  ./.
  Lively/RB
  ./.
  (PERSON Hard/NNP)
  ./.
  (PERSON Idiotic/NNP)
  ./.
  (PERSON Bored/NNP)
  ./.
  (PERSON Cool/NNP)
  ./.
  (PERSON Ablaze/NNP)
  ./.
  (PERSON Crabby/NNP)
  ./.
  (PERSON Aloidia/NNP)
  ./.
  (PERSON Cheilith/NNP)
  ./.
  (PERSON Feandra/NNP)
  ./.
  (PERSON Useless/NNP)
  ./.
  (PERSON Ploosnar/NN))",,Jacob Johnson,LneaDw26bFvpsz7rRi--uuuhcXD8DdMabES0ZpcLQlQ,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Lake/NNP
  ./.
  Ignorant/NNP
  ./.
  (PERSON Wavefire/NNP)
  ./.
  (PERSON Reiltas/NNP)
  ./.
  (GPE Astauand/NNP)
  ./.
  (PERSON Skizzle/NNP)
  ./.
  Jovaphile/NNP
  ./.
  (PERSON Swooflia/NNP)
  ./.
  (PERSON Grynn/NNP)
  ./.
  Excellent/NNP
  ./.
  (PERSON Slimy/NNP)
  ./.
  (PERSON Gabby/NNP)
  ./.
  (PERSON Nalpure/NN)
  ./.
  (PERSON Lucky/NNP)
  ./.
  (PERSON Glozzom/NNP)
  ./.
  Depressed/VBN
  ./.
  Better/RBR
  ./.
  (PERSON Deep/NNP)
  ./.
  (PERSON Sinpad/NNP)
  ./.
  (PERSON Stereotyped/NNP)
  ./.
  Toximble/JJ)",,Laura Brown,LneaDw26bFsyF8tOZ0xw7y8WVG6yqAbDgX-tObOFJHo,1
"(S
  (GPE Eminem/NNP)
  et/CC
  (GPE Rihana/NNP)
  trop/NN
  belle/NN
  chanson﻿/NN)",2015-05-26T16:14:09.434000,Maeva Bahlouli,z12wxljzemu3y5op504chzxqwkqkezor5nw0k,0
"(S
  this/DT
  song/NN
  is/VBZ
  better/RBR
  then/RB
  monster/NN
  by/IN
  eminem﻿/NN)",2015-05-26T15:26:55.753000,awsome6948,z12ts5g4zmekx3jxu04ce5wbesfkx1lrhxo0k,0
"(S
  He/PRP
  is/VBZ
  good/JJ
  boy/NN
  !/.
  !/.
  !/.
  </JJ
  br/NN
  //NNP
  >/NNP
  I/PRP
  am/VBP
  krean/JJ
  I/PRP
  like/VBP
  to/TO
  eminem~/VB
  !/.
  ~﻿/NN)",2015-05-26T12:19:29.771000,호성나,z13hdld4pqabztczx04cgvka1wnvtlxaxqk0k,0
(S it/PRP is/VBZ wonderful﻿/JJ),2015-05-26T11:23:52.048000,This Hans,z12rfprhgnipxnlhy04cifqgxkjaydsw0b4,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Lake/NNP
  ./.
  Magnificent/NNP
  ./.
  Noodile/NNP
  ./.
  Unequaled/VBN
  ./.
  (PERSON Moderock/NNP)
  ./.
  (PERSON Gogopo/NNP)
  ./.
  (PERSON Lulerain/NNP)
  ./.
  (PERSON Olielle/NNP)
  ./.
  (PERSON Zesty/NNP)
  ./.
  (PERSON Laughable/NNP)
  ./.
  (ORGANIZATION Accidental/NNP)
  ./.
  (PERSON Pepelexa/NNP)
  ./.
  (PERSON Delightful/NNP)
  ./.
  (PERSON Wiry/NNP)
  ./.
  Toogit/NNP
  ./.
  Uncovered/NNP
  ./.
  Chesture/NN
  ./.
  (PERSON Woozy/NNP)
  ./.
  (PERSON Adhoc/NNP)
  ./.
  (PERSON Weak/NNP)
  ./.
  Shallow/VB)",,Laura Brown,LneaDw26bFsBtfre7-TAAB3E03wBGNFYTtG5EG4-Zq8,1
"(S
  (PERSON Share/NNP)
  (ORGANIZATION Eminem/NNP)
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  Artist/NNP
  of/IN
  the/DT
  Year/NNP
  video/NN
  so/IN
  he/PRP
  can/MD
  win/VB
  ./.
  We/PRP
  could/MD
  see/VB
  a/DT
  performance/NN
  and/CC
  acceptance/NN
  speech/NN
  ./.
  Like/IN
  this/DT
  comment/NN
  so/RB
  everyone/NN
  can/MD
  see/VB
  ./.
  2014/CD
  =/JJ
  Year/NN
  of/IN
  (GPE Eminem/NNP))",,spamworld2009,LneaDw26bFtg4S7L4GethprEUChZq3UF60r8hc2sHYE,1
"(S
  watch/NN
  ?/.
  v=ARkglzjQuP0/NN
  Like/IN
  this/DT
  comment/NN
  and/CC
  share/NN
  this/DT
  video/NN
  so/RB
  Em/NNP
  can/MD
  win/VB
  !/.
  !/.
  !/.
  #/#
  (ORGANIZATION YTMA/NN))",,spamworld2009,LneaDw26bFvF20ISV3_bAs2_rN15DyE6cTqB-iNAgkY,1
"(S
  Check/VB
  out/RP
  this/DT
  video/NN
  on/IN
  YouTube/NN
  :/:
  </JJ
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  Eminem/NNP
  is/VBZ
  amazing/JJ
  ./.
  ﻿/NN)",,01FLHT,z12oipfxfzrndpzvj22ae30gytqufhgrl04,1
(S awesome/NN song/NN ever﻿/NN),2015-05-26T10:35:10.230000,manish srinivas,z13oulsz0uzyxflr304cjds5jqbmej1b3mg0k,0
(S love﻿/NN),2015-05-26T08:41:13.177000,Rufus Korovina,z124hrlillzaw1tpm04cj544rn3ny5zwfmg0k,0
"(S
  No/DT
  long/JJ
  paragraph/NN
  just/RB
  check/VB
  out/RP
  my/PRP$
  song/NN
  called/VBN
  &/CC
  quot/NN
  ;/:
  Fire/NNP
  &/CC
  quot/NN
  ;/:
  ./.)",,FrostByteRaines,LneaDw26bFvwR9MSGUFzCNBEu-3vlO52N93p9T4CRcM,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),,Amy Eller,z12yvpqranrjy3gzk04cf1qbrxrpiforz34,1
"(S
  Check/VB
  out/RP
  this/DT
  video/NN
  on/IN
  YouTube/NN
  :/:
  </VB
  a/DT
  href=/NN
  ''/''
  http/NN
  :/:
  //www.youtube.com/user/jlimvuth/NN
  ''/''
  >/JJ
  http/NN
  :/:
  //www.youtube.com/user/jlimvuth/NN
  </JJ
  /a/NNP
  >/NN
  .../:
  Eminem/NNP
  ft/VBP
  (PERSON Rihanna/NNP)
  -/:
  Love/VB
  the/DT
  way/NN
  you/PRP
  lie﻿/VBP)",,James Lim,z13fsfeyruulsxerl04ch1aatpbhv31z32c,1
"(S
  do/VB
  you/PRP
  guys/VB
  know/VBP
  ,/,
  there/EX
  &/CC
  #/#
  39/CD
  ;/:
  s/VB
  a/DT
  part/NN
  two/CD
  of/IN
  this/DT
  song/NN
  !/.
  :/:
  D﻿/NN)",2015-05-26T07:39:34.920000,sparkle princess,z13xx5w52svttd3lt23kijvwqtvph5m3l,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  (PERSON
    Memory/NN
    Ferirama/NNP
    Besloor/NNP
    Shame/NNP
    Eggmode/NNP
    Wazzasoft/NNP
    Sasaroo/NNP
    Reiltas/NNP
    Moderock/NNP
    Plifal/NNP
    Shorogyt/NNP
    Value/NNP
    Scale/NNP
    Qerrassa/NNP
    Qiameth/NNP
    Mogotrevo/NNP
    Hoppler/NNP
    Parede/NNP
    Yboiveth/NNP
    Drirathiel/NNP))",,Joseph Jackson,LneaDw26bFuYk-CX66ilV73gcn_vYn4Ixf3g9hRr-QA,1
"(S
  (GPE Hey/NNP)
  ,/,
  it/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  Charlie/NNP
  from/IN
  Lost﻿/NNP)",2015-05-26T05:53:58.715000,来安 Rai An Tatsumi,z132sv2requjwv5rt04chf5hvqmlx3taayw0k,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  (PERSON
    Wazzasoft/JJ
    Industry/NNP
    Sertave/NNP
    Wind/NNP
    Tendency/NNP
    Order/NNP
    Humor/NNP
    Unelind/NNP)
  Operation/NNP
  (PERSON Feandra/NNP Chorenn/NNP Oleald/NNP Claster/NNP)
  Nation/NNP
  Industry/NNP
  Roll/NNP
  Fuffapster/NNP
  Competition/NNP
  Ociramma/NNP
  Quality/NNP)",,Joseph Jackson,LneaDw26bFun23MY7WyKqy2ranhq31GL0qSYL-0X9Xg,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),,Chutipha Wongsaroj,z13owrjplrmwwf21b22qzbbjlx3etfoha04,1
"(S
  I/PRP
  guss/VBP
  this/DT
  song/NN
  is/VBZ
  one/CD
  of/IN
  my/PRP$
  worst/JJS
  fears/NNS
  in/IN
  life/NN
  ,/,
  to/TO
  be/VB
  with/IN
  someone/NN
  who/WP
  abusive/VBP
  towered/VBN
  me/PRP
  and/CC
  live/JJ
  with/IN
  him/PRP
  .../:
  ./.
  ﻿/VB)",2015-05-26T05:32:15.041000,railn j sander,z121i1eqppzph3eod04cixfgwknydnfzq3k,0
"(S
  watch/NN
  youtube/NN
  video/NN
  &/CC
  quot/NN
  ;/:
  (ORGANIZATION EMINEM/NNP)
  -YTMA/NNP
  artist/NN
  of/IN
  the/DT
  year/NN
  &/CC
  quot/NN
  ;/:
  plz/CC
  share/NN
  to/TO
  vote/VB
  !/.
  !/.
  !/.)",,louis canellony,LneaDw26bFvtmJorLbUQjuqmpL7TdjOKPGJT_DGUUJ4,1
"(S
  Made/VBN
  five/CD
  years/NNS
  ago/RB
  and/CC
  people/NNS
  still/RB
  don/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NN
  understand/VBP
  the/DT
  message/NN
  this/DT
  song/NN
  is/VBZ
  conveying/VBG
  ./.
  For/IN
  those/DT
  of/IN
  you/PRP
  who/WP
  don/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NN
  ,/,
  understand/VBP
  that/IN
  domestic/JJ
  violence/NN
  is/VBZ
  no/DT
  game/NN
  ,/,
  women/NNS
  like/IN
  the/DT
  fictional/JJ
  one/NN
  in/IN
  this/DT
  video/NN
  do/VBP
  exist/VB
  ./.
  Living/VBG
  their/PRP$
  lives/NNS
  with/IN
  a/DT
  man/NN
  who/WP
  abuses/VBZ
  her/PRP
  ,/,
  but/CC
  still/RB
  chooses/VBZ
  to/TO
  stay/VB
  for/IN
  not/RB
  the/DT
  love/NN
  ,/,
  but/CC
  for/IN
  the/DT
  sexual/JJ
  feeling/NN
  he/PRP
  gives/VBZ
  her/PRP
  ./.
  This/DT
  is/VBZ
  quite/RB
  sad/JJ
  ,/,
  actually/RB
  ./.
  ﻿/VB)",2015-05-26T03:40:15.595000,Ellen Hamilton,z13ye1jj0nmftp3bm04cetp5krufcxpyyg4,0
"(S
  5/CD
  years/NNS
  and/CC
  i/NN
  still/RB
  dont/VBZ
  get/VB
  the/DT
  music/NN
  video/NN
  help/NN
  someone/NN
  ?/.
  ﻿/NN)",2015-05-26T03:14:40.856000,D Maw,z13ptzarkk3efzkwc04cij4pdva4yhqzlq40k,0
"(S
  Please/VB
  check/VB
  out/RP
  my/PRP$
  (GPE New/NNP Song/NNP)
  (/(
  (PERSON Music/NNP Video/NNP)
  )/)
  (ORGANIZATION AD/NNP)
  -/:
  (PERSON Don/NNP)
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  Play/VBP)",,AD OSG,LneaDw26bFs1RtSwnOjwqXJGQrskf-Ocb9xxtCuif98,1
"(S
  Tell/VB
  us/PRP
  the/DT
  title/NN
  so/IN
  i/JJ
  can/MD
  like/VB
  and/CC
  subscribe/VB
  your/PRP$
  music/NN
  fgw/NN
  please/NN)",,chantel toledo,LneaDw26bFsTytWDcS_4DFWlbxAlCfw2c_9PIcArNdw,1
"(S
  This/DT
  video/NN
  is/VBZ
  kinda/VBN
  close/RB
  to/TO
  1/CD
  million/CD
  views/NNS
  </NNP
  br/NN
  //NNP
  >/NNP
  ﻿/NN)",2015-05-26T02:55:34.984000,Chris4chan,z12jzbkwfyuzdr1gg04cgzjqdpfgtnm5l04,0
(S Fuck/NNP you/PRP Eminem﻿/VBP),2015-05-26T02:31:49.765000,Großdeutsches Reich,z12uzrtwrxnfxrh3h22bzbuhekqzzp4mh,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  The/DT
  metal/NN
  drews/VBZ
  the/DT
  reflective/JJ
  effect/NN
  ./.
  Why/WRB
  does/VBZ
  the/DT
  expansion/NN
  intervene/VBZ
  the/DT
  hilarious/JJ
  bit/NN
  ?/.
  The/DT
  sneeze/NN
  witnesss/VBD
  the/DT
  smoke/NN
  ./.)",,Derek Moya,LneaDw26bFtQ_DKei9k8hUUWHEzYNvZwn-q5QT2FCVU,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Why/WRB
  does/VBZ
  the/DT
  innocent/JJ
  woman/NN
  prioritize/VB
  the/DT
  desire/NN
  ?/.
  The/DT
  flight/NN
  searchs/VBZ
  the/DT
  sad/JJ
  polish/NN
  ./.
  When/WRB
  does/VBZ
  the/DT
  tax/NN
  zip/NN
  the/DT
  omniscient/NN
  record/NN
  ?/.)",,Derek Moya,LneaDw26bFsruAgOVpmqyunZmTUad56RMEd1CFlt2uY,1
(S 2008-2010/JJ were/VBD the/DT years/NNS for/IN pop﻿/NN),2015-05-26T02:31:39.111000,KING CAPP,z12xirno0xvlwfz0o22rexjrlyuzyjttn,0
"(S
  sorry/NN
  but/CC
  eminmem/NN
  is/VBZ
  a/DT
  worthless/JJ
  wife/NN
  beating/NN
  bastard﻿/NN)",2015-05-26T02:27:43.254000,Warcorpse666,z13uutbriumnuj3rq04ccbvqlwjuj1srhyk0k,0
"(S
  (GPE Eminem/NNP)
  is/VBZ
  the/DT
  king/NN
  of/IN
  rap/NN
  (PERSON Micheal/NNP Jackson/NNP)
  is/VBZ
  the/DT
  king/NN
  of/IN
  pop/NN
  If/IN
  you/PRP
  also/RB
  wan/VBP
  na/RB
  go/VB
  hard/JJ
  and/CC
  wan/VB
  na/RB
  be/VB
  the/DT
  person/NN
  of/IN
  first/JJ
  class/NN
  fame/NN
  just/RB
  check/VB
  out/RP
  Authenticviews*com/NNP
  and/CC
  be/VB
  famous/JJ
  just/RB
  within/IN
  days/NNS
  !/.
  !/.
  yO/NN
  ~/NN)",,Eminem King of Rap !,LneaDw26bFt_sZxaSVD4YYGDWlCcEfLjcNyYrRWcSrg,1
"(S
  so/RB
  spousal/JJ
  abusue/NN
  cool/NN
  that/WDT
  &/CC
  #/#
  39/CD
  ;/:
  s/NNS
  great﻿/VBP)",2015-05-26T02:23:11.364000,Warcorpse666,z13kfpwrhzeuvfavb221yxoj3ynsi5vjo04,0
"(S
  she/PRP
  is/VBZ
  megan/JJ
  fox/RB
  ?/.
  because/IN
  she/PRP
  is/VBZ
  very/RB
  similar﻿/JJ)",2015-05-26T01:47:14.557000,General Delícia,z130druz4w3wdtxpn04cfjjazmugzjtp5i0,0
"(S (GPE Holy/NNP) crap/NN ./. 800,000,000/CD views/NNS ?/. !/. ﻿/NN)",2015-05-26T01:15:53.571000,LEGO_01 AND OBRY,z13qgndqwtb0c1z0z23qjj5yivq0djqul,0
(S eminem/SYM -/: RIHANNA﻿/NN),2015-05-25T22:52:54.552000,miguel Leon,z13xxbfocuaewj0jl04cgbcioua2ht0zxjo,0
(S LOVE/VB THIS/NNP SONG/NN !/. !/. !/. ﻿/NN),2015-05-25T22:38:00.654000,MajesticFlyingWhale,z13kch2hprqkjhr5d04cdlwzkpeuwxljhhs,0
(S What/WP nicei⛺♥♥♥♥﻿/NN),2015-05-25T20:10:45.656000,Candela Camacho,z12agrbxiwabvrb2g22pfpcqys2eyrwbd04,0
(S I/PRP like/VBP this/DT song/NN very/RB much﻿/RB),2015-05-25T15:08:58.329000,Destiny Boatley,z12qidxykke3jnmm522nj3noypyaedja504,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  When/WRB
  does/VBZ
  the/DT
  flimsy/NN
  slip/NN
  facilitate/VBP
  the/DT
  manager/NN
  ?/.
  How/WRB
  does/VBZ
  the/DT
  noise/NN
  set/VBN
  goals/NNS
  the/DT
  anxious/JJ
  regret/NN
  ?/.
  How/WRB
  does/VBZ
  the/DT
  actually/RB
  loss/NN
  retrieve/VBP
  the/DT
  smile/NN
  ?/.)",,Derek Moya,LneaDw26bFuRc-oJgCqkRGDhRb4gOA2s1-Katw83fJI,1
(S I/PRP love/VBP it/PRP and/CC my/PRP$ mom/NN to﻿/NN),2015-05-25T14:33:19.596000,Hugo Gonzalez,z12osrsgan34db4eh223gbwr4urwhzfzv04,0
(S Who/WP is/VBZ watching/VBG in/IN 2015/CD like﻿/NN),2015-05-25T11:04:16.985000,RusPassingGame,z133inhqhvzzctc5z04cfdaqcq2uch04fes,0
"(S
  Please/VB
  check/VB
  out/RP
  my/PRP$
  (GPE New/NNP Song/NNP)
  (/(
  (ORGANIZATION MUSIC/NNP)
  VIDEO/NNP
  )/)
  (ORGANIZATION AD/NNP)
  -/:
  (PERSON Dont/NNP Play/NNP))",,AD OSG,LneaDw26bFv3qdtt-_26444mTK_vLq39DRUsyxXMKkQ,1
(S amazing/VBG song﻿/NN),2015-05-25T06:01:01.050000,jameel alnozha,z13rj3tohue0exbkz22iyr3w2rntsfqcm,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Why/WRB
  does/VBZ
  the/DT
  wood/NN
  photograph/VBZ
  the/DT
  husky/JJ
  breath/NN
  ?/.
  When/WRB
  does/VBZ
  the/DT
  act/NN
  retain/VBP
  the/DT
  delightful/NN
  system/NN
  ?/.
  The/DT
  rhythm/NN
  fabricates/VBZ
  the/DT
  scintillating/VBG
  harbor/NN
  ./.)",,Derek Moya,LneaDw26bFsY3eyLLIkw8L2IJlhDoVXNDE-9aWVb1s4,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  MONEYGQ.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION MONEYGQ.COM/NNP)
  !/.
  (PERSON Visit/NNP)
  MONEYGQ.COM/NNP
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  The/DT
  cook/NN
  officiates/VBZ
  the/DT
  tax/NN
  ./.
  The/DT
  walk/NN
  judges/NNS
  the/DT
  amount/NN
  ./.
  Why/WRB
  does/VBZ
  the/DT
  ink/NN
  train/VBP
  the/DT
  valuable/JJ
  increase/NN
  ?/.)",,Jerry White,LneaDw26bFv1OK5quUOMAxJiN8tdhKPRzQMpB13UZpY,1
"(S
  check/NN
  out/IN
  my/PRP$
  Eminem/NNP
  &/CC
  amp/NN
  ;/:
  (PERSON Kid/NNP Cudi/NNP)
  M/NNP
  a/DT
  s/NN
  h/NN
  up/IN
  /watch/NN
  ?/.
  v=XYTcq5NzMuA/NN)",,GreenStudioMashups,LneaDw26bFtw9HLRdHT6M-zQCNCHF7b6j-vqweZRKh0,1
(S I/PRP like/VBP it﻿/NNS),2015-05-25T03:30:30.047000,Andi Arizmendi,z125ef44tkipszbsq22firvzrwqpi3qdd,0
"(S
  YO/NNP
  GUYS/NNP
  SORRY/NNP
  IF/NNP
  THIS/NNP
  ANNOYS/NNP
  YOU/NNP
  !/.
  !/.
  !/.
  BUT/NNP
  CHECK/NNP
  OUT/NNP
  MY/NNP
  CHANNEL/NNP
  ,/,
  (ORGANIZATION AND/NNP)
  LATEST/NNP
  VIDEO/NNP
  ./.
  A/DT
  (ORGANIZATION LIKE/JJ)
  (ORGANIZATION AND/NNP)
  SUBSCRIBE/NNP
  WOULD/NNP
  BE/NNP
  NICE/NNP
  TOO/NNP
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.)",,dungeonturmoil1 .,LneaDw26bFsNCzFDEM6x7-7RjXB5NjguHaB7LJf7qFg,1
"(S
  This/DT
  past/JJ
  Christmas/NNP
  my/PRP$
  dad/NN
  passed/VBD
  away/RB
  ,/,
  to/TO
  help/VB
  me/PRP
  cope/VB
  I/PRP
  picked/VBD
  up/RP
  a/DT
  pen/NN
  and/CC
  some/DT
  paper/NN
  and/CC
  started/VBD
  to/TO
  write/VB
  ./.
  (PERSON Little/NNP)
  did/VBD
  I/PRP
  know/VBP
  nearly/RB
  9/CD
  months/NNS
  ago/IN
  that/IN
  it/PRP
  would/MD
  bring/VB
  me/PRP
  where/WRB
  i/NN
  &/CC
  #/#
  39/CD
  ;/:
  m/NN
  at/IN
  today/NN
  ./.
  Over/IN
  7k/CD
  subscribers/NNS
  and/CC
  500k/CD
  video/NN
  views/NNS
  ./.
  I/PRP
  just/RB
  wrote/VBD
  and/CC
  released/VBD
  a/DT
  song/NN
  yesterday/NN
  about/IN
  a/DT
  friend/NN
  of/IN
  mine/NN
  who/WP
  has/VBZ
  tried/VBN
  to/TO
  commit/VB
  suicide/JJ
  several/JJ
  times/NNS
  ,/,
  I/PRP
  can/MD
  &/CC
  #/#
  39/CD
  ;/:
  t/JJ
  promise/NN
  you/PRP
  professionally/RB
  produced/VBD
  music/NN
  ,/,
  but/CC
  I/PRP
  can/MD
  promise/VB
  (ORGANIZATION REAL/JJ)
  lyrics/NNS
  ./.
  Just/NNP
  click/NN
  on/IN
  my/PRP$
  picture/NN
  ./.
  Thanks/NNS
  ,/,
  and/CC
  thumbs/VBZ
  up/RP
  so/RB
  others/NNS
  may/MD
  see/VB
  ?/.)",,Nick Amodei,LneaDw26bFtEfMdXUYebOl-nweqjHYVYlY80z53Y4DY,1
